球员,号码,出场时间,首发,进攻篮板,防守篮板,助攻,犯规,抢断,失误,盖帽,扣篮,被侵,快攻,得分,Game_ID,球队,对手,2分中,2分投,3分中,3分投,罚球中,罚球投
孟祥龙,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000150,天津,四川,0,0,0,0,0,0
栾晓君,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000150,天津,四川,0,0,0,0,0,0
关健,68,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000150,天津,四川,0,0,0,0,0,0
张智涵,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000150,天津,四川,0,0,0,0,0,0
琼斯,55,45,1,5,8,14,3,0,2,1,0,7,0/0,41,2019202000151,吉林,同曦,13,25,3,12,6,6
姜宇星,13,40,1,3,4,2,1,1,1,0,0,3,0/0,20,2019202000151,吉林,同曦,8,10,1,2,1,3
崔晋铭,5,36,1,1,4,1,5,1,0,0,0,4,0/0,15,2019202000151,吉林,同曦,5,9,0,0,5,7
李安,4,23,1,3,2,1,1,2,1,0,0,1,0/0,10,2019202000151,吉林,同曦,5,8,0,0,0,0
钟诚,12,26,1,1,4,2,1,1,0,0,0,1,0/0,0,2019202000151,吉林,同曦,0,2,0,1,0,2
霍尔曼,32,24,0,3,3,2,5,0,0,2,2,1,0/0,18,2019202000151,吉林,同曦,9,10,0,0,0,0
代怀博,36,12,0,1,2,1,0,0,0,0,1,1,0/0,9,2019202000151,吉林,同曦,3,4,1,2,0,1
柴长易,6,12,0,1,1,0,2,0,1,0,0,0,0/0,5,2019202000151,吉林,同曦,1,1,1,3,0,0
张彪,14,9,0,0,0,2,0,1,0,0,0,2,0/0,4,2019202000151,吉林,同曦,1,1,0,0,2,2
刘天意,1,1,0,0,0,0,1,0,1,0,0,0,0/0,2,2019202000151,吉林,同曦,1,1,0,0,0,0
付博文,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
孔德高,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
郭金林,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
廉明,44,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
夏钰博,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
耿铭旸,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,0,0,0,0,0
姜伟泽,11,7,0,0,0,1,0,0,0,0,0,0,0/0,0,2019202000151,吉林,同曦,0,1,0,1,0,0
约瑟夫-杨,3,44,1,1,3,9,1,1,2,0,0,7,0/0,39,2019202000151,同曦,吉林,9,16,6,14,3,3
哈达迪,15,36,1,3,9,4,2,0,3,1,2,4,0/0,15,2019202000151,同曦,吉林,5,9,0,0,5,6
宋建骅,8,38,1,3,2,2,4,0,0,0,0,3,0/0,13,2019202000151,同曦,吉林,2,2,3,8,0,0
郭一飞,10,9,1,0,0,0,2,0,0,0,0,1,0/0,3,2019202000151,同曦,吉林,1,2,0,1,1,2
何敬佳,20,6,1,0,0,0,1,0,1,0,0,0,0/0,2,2019202000151,同曦,吉林,1,1,0,0,0,0
亚布塞莱,13,27,0,3,3,1,2,1,1,1,0,1,0/0,17,2019202000151,同曦,吉林,5,9,2,7,1,1
于长春,6,12,0,1,1,3,5,0,1,0,0,1,0/0,9,2019202000151,同曦,吉林,0,0,3,7,0,0
王睿,21,18,0,2,2,0,2,0,0,0,0,1,0/0,7,2019202000151,同曦,吉林,3,5,0,1,1,2
乔文瀚,9,14,0,2,0,0,1,0,0,0,0,0,0/0,2,2019202000151,同曦,吉林,1,1,0,2,0,0
卢伟,12,29,0,0,4,3,0,1,0,1,0,1,0/0,1,2019202000151,同曦,吉林,0,2,0,3,1,2
孙思尧,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
张韩,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
李盛东,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
李泓澎,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
冯欣,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
买尔丹,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
李柏润,5,1,0,0,0,1,0,0,0,0,0,0,0/0,0,2019202000151,同曦,吉林,0,0,0,0,0,0
桑尼,7,31,1,2,9,3,1,0,4,0,0,5,0/0,29,2019202000152,北控,广州,11,19,0,0,7,9
弗格,18,35,1,1,11,11,4,6,0,0,0,9,0/0,22,2019202000152,北控,广州,3,6,2,5,10,11
孙悦,9,34,1,0,2,7,0,0,2,2,0,0,0/0,19,2019202000152,北控,广州,5,5,3,8,0,0
王子瑞,1,34,1,1,1,1,3,0,1,0,0,2,0/0,7,2019202000152,北控,广州,3,8,0,2,1,2
王少杰,14,20,1,1,0,0,3,0,2,2,0,0,0/0,6,2019202000152,北控,广州,3,4,0,0,0,0
张帆,3,13,0,1,0,1,0,0,1,0,0,0,0/0,17,2019202000152,北控,广州,1,5,5,6,0,1
贾森-汤普森,6,31,0,6,11,2,3,1,0,0,0,3,0/0,14,2019202000152,北控,广州,7,13,0,1,0,2
孙桐林,55,16,0,3,3,2,3,0,0,2,0,3,0/0,6,2019202000152,北控,广州,2,2,0,1,2,4
许梦君,19,13,0,0,0,1,1,0,0,0,0,0,0/0,2,2019202000152,北控,广州,1,3,0,2,0,0
班铎,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
常亚松,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
王向彬,23,1,0,1,0,1,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,2,0,0,0,0
陈子安,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
陈金龙,33,6,0,0,0,2,4,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,1,0,0,0,0
景浩扬,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
于梁,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
高尚,27,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
宗赞,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
王征,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
孟博龙,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,北控,广州,0,0,0,0,0,0
凯弗-赛克斯,28,34,1,1,2,9,3,0,1,0,1,14,0/0,36,2019202000152,广州,北控,6,16,2,3,18,19
尼克尔森,44,37,1,1,10,1,3,0,2,0,1,2,0/0,33,2019202000152,广州,北控,10,13,4,9,1,1
陈盈骏,9,41,1,0,1,3,1,1,2,0,0,3,0/0,12,2019202000152,广州,北控,1,5,2,3,4,4
郑准,50,20,1,1,5,1,1,1,1,0,0,1,0/0,10,2019202000152,广州,北控,1,1,2,4,2,2
刘丰搏,30,23,1,0,1,2,2,1,1,1,0,0,0/0,0,2019202000152,广州,北控,0,1,0,5,0,0
贾明儒,11,8,0,0,0,0,1,0,0,0,0,1,0/0,5,2019202000152,广州,北控,2,2,0,2,1,1
孙鸣阳,27,10,0,0,0,0,2,0,1,0,0,0,0/0,5,2019202000152,广州,北控,1,4,1,1,0,0
张永鹏,33,19,0,1,5,2,6,1,1,0,1,1,0/0,2,2019202000152,广州,北控,1,2,0,0,0,0
李炎哲,13,8,0,1,0,0,1,0,0,2,0,0,0/0,2,2019202000152,广州,北控,1,2,0,0,0,0
郭凯,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,广州,北控,0,0,0,0,0,0
衡艺丰,8,16,0,0,0,0,1,1,0,0,0,0,0/0,0,2019202000152,广州,北控,0,2,0,1,0,0
司坤,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,广州,北控,0,0,0,0,0,0
张展玮,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,广州,北控,0,0,0,0,0,0
姚天一,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000152,广州,北控,0,0,0,0,0,0
谷玥灼,12,5,0,0,2,0,0,0,1,0,0,0,0/0,0,2019202000152,广州,北控,0,0,0,1,0,0
10,10,14,0,1,1,0,3,1,0,0,0,0,0/0,0,2019202000152,广州,北控,0,1,0,0,0,0
胡金秋,21,37,1,5,5,0,1,0,3,1,0,3,0/0,23,2019202000153,广厦,八一,7,12,2,3,3,4
刘铮,11,33,1,4,3,5,2,2,0,1,0,5,0/0,23,2019202000153,广厦,八一,9,20,1,1,2,2
孙铭徽,17,36,1,1,3,11,3,2,6,1,0,5,0/0,12,2019202000153,广厦,八一,2,4,1,6,5,5
赵岩昊,25,28,1,1,4,3,2,3,0,1,0,3,0/0,9,2019202000153,广厦,八一,1,8,1,4,4,4
苏若禹,5,22,1,2,4,1,2,1,0,0,0,0,0/0,4,2019202000153,广厦,八一,2,4,0,0,0,0
李京龙,9,19,0,0,2,0,4,0,1,0,0,1,0/0,12,2019202000153,广厦,八一,0,0,4,7,0,0
李金效,13,17,0,1,4,0,3,0,1,0,0,1,0/0,5,2019202000153,广厦,八一,2,2,0,1,1,2
朱俊龙,23,18,0,2,0,0,2,0,1,0,0,1,0/0,2,2019202000153,广厦,八一,1,4,0,0,0,0
吴羽佳,10,4,0,1,0,1,0,1,1,0,0,1,0/0,2,2019202000153,广厦,八一,1,1,0,0,0,2
赵天熠,15,16,0,0,1,0,4,1,0,1,0,1,0/0,2,2019202000153,广厦,八一,0,0,0,2,2,2
赵嘉义,35,4,0,0,0,1,2,2,0,0,0,1,0/0,1,2019202000153,广厦,八一,0,0,0,0,1,2
法里德,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,广厦,八一,0,0,0,0,0,0
杜金伦,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,广厦,八一,0,0,0,0,0,0
赵嘉仁,32,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,广厦,八一,0,0,0,0,0,0
原晨云,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,广厦,八一,0,0,0,0,0,0
艾伦-杰克逊,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,广厦,八一,0,0,0,0,0,0
宁鸿宇,16,26,1,0,1,1,3,3,0,2,0,5,0/0,11,2019202000153,八一,广厦,1,1,1,3,6,7
罗凯文,17,29,1,2,4,0,2,2,2,0,0,1,0/0,9,2019202000153,八一,广厦,2,5,1,4,2,2
雷蒙,11,34,1,2,4,3,5,1,4,0,0,2,0/0,7,2019202000153,八一,广厦,3,7,0,7,1,2
王俊杰,3,30,1,1,3,1,1,0,3,0,0,1,0/0,6,2019202000153,八一,广厦,2,5,0,0,2,2
许钟豪,27,33,1,1,3,1,2,0,2,1,0,2,0/0,4,2019202000153,八一,广厦,2,5,0,0,0,0
付豪,1,27,0,6,5,0,2,0,1,1,0,6,0/0,18,2019202000153,八一,广厦,6,11,0,0,6,8
郭昊文,6,28,0,1,2,2,2,3,1,0,1,5,0/0,14,2019202000153,八一,广厦,2,3,2,7,4,6
阿尔斯兰,5,20,0,0,1,1,4,0,4,0,0,1,0/0,4,2019202000153,八一,广厦,0,3,1,5,1,1
缪光旸,21,8,0,1,0,0,1,0,1,0,0,1,0/0,3,2019202000153,八一,广厦,1,1,0,0,1,2
田宇翔,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
韩硕,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
张旭,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
马泳,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
张祖铭,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
刘航初,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
余晨,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
邹雨宸,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
石颜博,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000153,八一,广厦,0,0,0,0,0,0
郭艾伦,13,37,1,1,6,6,4,4,2,0,0,8,0/0,26,2019202000154,辽宁,上海,9,11,1,6,5,9
史蒂芬森,1,30,1,2,7,3,4,0,4,0,0,2,0/0,21,2019202000154,辽宁,上海,5,11,3,6,2,2
韩德君,55,33,1,0,12,3,3,1,0,4,1,6,0/0,17,2019202000154,辽宁,上海,6,9,0,0,5,7
赵继伟,3,29,1,2,1,4,3,0,1,0,0,2,0/0,15,2019202000154,辽宁,上海,3,6,3,7,0,0
贺天举,6,4,1,0,0,0,2,0,0,0,0,1,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,2
巴斯,30,37,0,2,9,0,4,0,2,1,5,5,0/0,25,2019202000154,辽宁,上海,10,19,0,0,5,6
高诗岩,0,22,0,0,0,1,1,1,0,0,0,0,0/0,5,2019202000154,辽宁,上海,1,3,1,4,0,0
李晓旭,22,19,0,3,3,1,3,1,0,2,0,2,0/0,2,2019202000154,辽宁,上海,1,2,0,0,0,1
马壮,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
刘雁宇,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
王化东,32,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
孙锴祺,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
郭旭,15,2,0,0,1,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
丛明晨,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
刘志轩,11,22,0,1,1,3,2,0,2,0,0,0,0/0,0,2019202000154,辽宁,上海,0,1,0,3,0,0
卢梓杰,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
鄢手骐,36,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,辽宁,上海,0,0,0,0,0,0
莫泰尤纳斯,12,36,1,2,14,6,3,1,1,1,0,9,0/0,20,2019202000154,上海,辽宁,8,14,1,3,1,4
罗旭东,13,26,1,1,2,1,4,0,2,0,0,5,0/0,13,2019202000154,上海,辽宁,4,9,0,1,5,6
罗汉琛,33,21,1,0,0,1,1,1,3,0,0,2,0/0,11,2019202000154,上海,辽宁,4,8,1,3,0,0
董瀚麟,10,42,1,1,8,2,4,1,1,0,0,2,0/0,9,2019202000154,上海,辽宁,4,11,0,0,1,2
张春军,9,12,1,0,2,0,1,0,0,0,0,1,0/0,3,2019202000154,上海,辽宁,1,3,0,0,1,2
雷-麦卡勒姆,22,34,0,1,2,8,3,2,1,0,0,3,0/0,21,2019202000154,上海,辽宁,8,16,0,4,5,5
鞠明欣,24,33,0,1,3,1,4,0,2,0,1,1,0/0,13,2019202000154,上海,辽宁,3,4,2,5,1,2
蔡亮,1,19,0,1,1,0,4,3,1,1,0,3,0/0,4,2019202000154,上海,辽宁,1,5,0,1,2,2
吴永盛,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
黄旭,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
施宇晨,11,3,0,0,1,0,2,0,1,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
唐子豪,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
孟令源,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
朱瀛,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
颜鹏,0,9,0,1,1,0,0,1,0,1,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,1,0,0
李根,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
王潼,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000154,上海,辽宁,0,0,0,0,0,0
泰-劳森,1,43,1,1,4,13,5,4,1,1,0,11,0/0,29,2019202000155,福建,北京,7,13,2,4,9,10
王哲林,31,42,1,2,6,0,2,1,1,2,0,10,0/0,27,2019202000155,福建,北京,10,15,1,2,4,8
陈林坚,15,38,1,1,5,2,3,4,1,0,0,3,0/0,16,2019202000155,福建,北京,5,9,0,4,6,7
黄毅超,14,24,1,1,0,2,2,2,0,0,0,0,0/0,12,2019202000155,福建,北京,0,4,4,5,0,0
何重达,11,21,1,1,1,2,5,1,1,0,0,3,0/0,4,2019202000155,福建,北京,1,3,0,2,2,2
康宁汉姆,33,26,0,3,5,0,2,0,0,1,0,0,0/0,14,2019202000155,福建,北京,4,10,2,4,0,0
卡米然斯地克江,3,28,0,0,0,0,1,1,3,0,0,0,0/0,9,2019202000155,福建,北京,0,0,3,7,0,0
李江淮,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
徐铭智,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
谢亚财,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
刘洺宇,6,1,0,0,1,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
曹飞,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
王润锋,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
胡珑贸,10,6,0,0,0,0,1,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,2,0,0
刁成灏,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
孙椿棚,13,5,0,0,2,0,0,1,1,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
孙喆,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
汤杰,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,福建,北京,0,0,0,0,0,0
林书豪,7,34,1,2,6,7,5,3,4,0,0,9,0/0,28,2019202000155,北京,福建,9,14,0,1,10,10
翟晓川,20,41,1,2,6,1,5,1,3,0,0,3,0/0,21,2019202000155,北京,福建,7,9,1,3,4,4
方硕,8,40,1,2,6,10,4,1,3,0,0,2,0/0,18,2019202000155,北京,福建,2,8,4,7,2,2
常林,21,21,1,2,6,2,0,1,0,0,0,2,0/0,2,2019202000155,北京,福建,1,2,0,3,0,0
丘天,19,6,1,2,2,0,3,0,1,0,0,0,0/0,0,2019202000155,北京,福建,0,2,0,0,0,0
尤度,9,37,0,8,4,5,5,0,3,4,3,3,0/0,25,2019202000155,北京,福建,11,21,0,0,3,5
朱彦西,13,21,0,0,3,1,3,0,2,0,0,2,0/0,6,2019202000155,北京,福建,0,0,2,5,0,0
段江鹏,11,9,0,0,0,0,0,0,2,0,0,0,0/0,3,2019202000155,北京,福建,0,0,1,1,0,0
王骁辉,77,7,0,0,0,0,2,1,0,0,0,0,0/0,2,2019202000155,北京,福建,1,2,0,0,0,0
周仪翔,27,19,0,0,1,1,0,0,0,0,0,0,0/0,2,2019202000155,北京,福建,1,1,0,3,0,0
赵晏满,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
孙昊锋,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
刘晓宇,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
王旭,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
张卓,22,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
张才仁,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
李佳益,39,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
孙晨然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000155,北京,福建,0,0,0,0,0,0
布鲁克斯,6,37,1,4,5,6,3,1,3,0,1,5,0/0,28,2019202000156,广东,浙江,11,18,1,7,3,4
任骏飞,20,32,1,2,2,2,3,0,4,0,0,5,0/0,19,2019202000156,广东,浙江,6,10,0,3,7,7
易建联,9,38,1,4,10,4,3,0,1,0,2,8,0/0,16,2019202000156,广东,浙江,4,13,1,1,5,7
赵睿,10,30,1,1,2,6,4,1,4,0,0,1,0/0,6,2019202000156,广东,浙江,1,2,1,2,1,2
胡明轩,3,27,1,0,1,2,3,2,0,0,0,1,0/0,6,2019202000156,广东,浙江,2,3,0,1,2,2
威姆斯,13,31,0,1,9,0,5,5,6,0,0,8,0/0,26,2019202000156,广东,浙江,10,12,0,1,6,6
杜润旺,18,15,0,0,2,0,2,0,1,0,0,0,0/0,3,2019202000156,广东,浙江,0,1,1,3,0,0
徐杰,2,11,0,0,0,1,2,0,0,0,0,0,0/0,2,2019202000156,广东,浙江,1,1,0,0,0,0
曾繁日,22,4,0,0,0,0,1,0,0,0,0,0,0/0,2,2019202000156,广东,浙江,1,2,0,0,0,0
王薪凯,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
周鹏,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
李英博,17,4,0,0,2,0,3,0,0,1,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
刘旭乘,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
万圣伟,51,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
张皓嘉,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
苏伟,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
方渭博,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
刘权标,0,6,0,0,1,0,0,0,0,0,0,0,0/0,0,2019202000156,广东,浙江,0,0,0,0,0,0
邓蒙,12,41,1,1,5,9,2,1,2,0,0,6,0/0,29,2019202000156,浙江,广东,6,9,5,16,2,3
朱旭航,21,27,1,2,5,1,4,1,1,0,1,3,0/0,18,2019202000156,浙江,广东,1,3,5,9,1,2
张大宇,24,35,1,2,3,1,3,1,1,0,0,4,0/0,13,2019202000156,浙江,广东,6,10,0,1,1,2
吴前,33,31,1,1,2,4,4,3,3,0,0,2,0/0,9,2019202000156,浙江,广东,1,3,1,5,4,4
程帅澎,6,23,1,0,0,4,5,1,0,0,0,4,0/0,6,2019202000156,浙江,广东,1,2,0,2,4,4
兰兹博格,1,29,0,3,2,0,2,2,2,0,0,5,0/0,17,2019202000156,浙江,广东,3,8,2,7,5,8
赖俊豪,17,13,0,2,1,1,5,1,2,1,1,2,0/0,8,2019202000156,浙江,广东,2,4,1,1,1,1
刘泽一,10,14,0,1,2,0,0,1,1,0,0,2,0/0,4,2019202000156,浙江,广东,2,4,0,0,0,0
王奕博,15,8,0,1,2,0,2,2,0,0,0,0,0/0,2,2019202000156,浙江,广东,1,1,0,1,0,0
陆文博,8,4,0,1,0,0,1,1,0,0,0,1,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
林孝天,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
白杰,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
李耀强,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
付磊,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
孙岩松,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
王仔路,23,6,0,0,0,1,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
鞠鹏,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
张正昕,28,4,0,1,1,0,0,0,1,0,0,0,0/0,0,2019202000156,浙江,广东,0,3,0,0,0,0
刘育辰,30,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000156,浙江,广东,0,0,0,0,0,0
李敬宇,8,43,1,0,3,4,3,1,3,0,0,2,0/0,25,2019202000157,山东,山西,9,11,1,5,4,4
哈德森,0,34,1,0,5,5,1,2,3,0,0,1,0/0,22,2019202000157,山东,山西,3,3,5,6,1,1
陶汉林,20,37,1,1,4,2,4,2,2,1,2,5,0/0,18,2019202000157,山东,山西,7,16,0,0,4,6
贾诚,23,21,1,1,3,1,3,0,1,2,0,3,0/0,8,2019202000157,山东,山西,3,6,0,1,2,2
张辉,4,6,1,0,0,1,0,0,1,0,0,1,0/0,3,2019202000157,山东,山西,0,0,1,2,0,0
詹姆斯-梅斯,40,34,0,9,7,0,2,1,1,0,0,5,0/0,14,2019202000157,山东,山西,5,16,0,0,4,9
王汝恒,24,39,0,0,1,1,4,6,2,0,0,5,0/0,13,2019202000157,山东,山西,1,2,2,4,5,5
陈培东,44,5,0,1,2,1,0,0,0,0,0,0,0/0,2,2019202000157,山东,山西,1,2,0,0,0,0
朱荣振,35,2,0,0,0,0,0,0,0,0,0,1,0/0,1,2019202000157,山东,山西,0,0,0,0,1,2
张庆鹏,9,10,0,0,2,1,0,0,0,0,0,0,0/0,0,2019202000157,山东,山西,0,0,0,0,0,0
侯沛佐,10,4,0,0,0,0,2,0,0,0,0,0,0/0,0,2019202000157,山东,山西,0,0,0,0,0,0
王冠翔,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000157,山东,山西,0,0,0,0,0,0
田嘉夫,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000157,山东,山西,0,0,0,0,0,0
孙贺男,31,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000157,山东,山西,0,0,0,0,0,0
